ds,yhat,yhat_lower,yhat_upper
2019-03-15,3894.681192797745,-21529.320253658814,30610.723784248752
2019-03-16,5745.142147127062,-18675.62870015699,31899.35739180505
2019-03-17,12430.579052954663,-15751.615153619221,38330.75912135762
2019-03-18,10037.090611470792,-13900.168962940927,35597.58679432293
2019-03-19,10573.85290469223,-16697.138570505125,35541.305286717565
2019-03-20,6354.440163000016,-18561.978647866,31051.81457717068
2019-03-21,-3125.8303458137307,-28155.68034041567,21937.13047014929
2019-03-22,4131.003947711226,-21374.72382470905,28403.13600477397
2019-03-23,6165.024601815481,-18867.604991966073,32603.106529519016
2019-03-24,12999.895808874915,-14455.453647426186,37287.13282505969
2019-03-25,10719.007616586954,-14702.935708967903,36684.08171539285
2019-03-26,11329.967439409373,-14445.449890783353,35544.8351360396
2019-03-27,7145.951289343477,-18752.415808026108,32849.11749661731
2019-03-28,-2336.953848799407,-28490.96420704855,23855.66171835442
2019-03-29,4881.116941176537,-20904.37302865811,31300.49285789922
2019-03-30,6843.213186729747,-18871.338801288683,32299.4718556717
2019-03-31,13576.935930532292,-12256.748792816808,37176.93875107448
2019-04-01,11170.457256884052,-16505.375102874543,37156.60163506357
2019-04-02,11636.864694911757,-13471.480317501953,36925.400848533165
2019-04-03,7295.346094668234,-17156.10288277969,33393.97132473476
2019-04-04,-2351.6488872225564,-27796.12845840774,23678.088805644693
2019-04-05,4702.267853747488,-20569.64603376814,29406.63241135269
2019-04-06,6506.635171965399,-19085.778719660128,35419.59302435876
2019-04-07,13095.316613758272,-12397.620537919584,37682.81451486086
2019-04-08,10562.333838694478,-15923.34101243694,36592.57054631292
2019-04-09,10926.037008866502,-14789.344192725255,38531.34671474199
2019-04-10,6510.132657984268,-18993.241492327415,33973.054421328474
2019-04-11,-3179.290397960769,-29106.817527862815,23792.846051627435
2019-04-12,3866.8052724982845,-23277.3577780895,27899.62385573747
2019-04-13,5699.5361040107,-19131.98682019865,32203.29818190334
2019-04-14,12353.22029022758,-12049.974043318232,36787.73744870586
2019-04-15,9921.192223326529,-15603.210014784707,35208.10019502311
2019-04-16,10419.986680786194,-15160.310238268736,34795.433484894216
2019-04-17,6170.412928725116,-19510.77193163828,31250.241282641135
2019-04-18,-3325.341947344117,-29249.41717271304,24924.01467393557
2019-04-19,3936.9597695468565,-21531.908729882856,29002.81398910941
2019-04-20,6002.869409552566,-20020.130146490483,31093.266388489254
2019-04-21,12900.529701570787,-13906.689637460624,39300.509664925106
2019-04-22,10716.662363780348,-15306.341033701661,37169.52955020204
2019-04-23,11460.938733834064,-14857.122391136674,39776.972845002434
2019-04-24,7447.248397421157,-17944.821005652582,32928.45452836335
2019-04-25,-1829.000319880055,-28491.777677238977,23406.398705448468
2019-04-26,5629.986723706026,-18973.358775649853,31274.546361236316
2019-04-27,7863.83837387221,-18597.849088205166,32033.19928730771
2019-04-28,14895.468270554493,-10301.743347418153,41529.89720490232
2019-04-29,12807.216275590987,-13478.687948990611,40895.08409420698
2019-04-30,13605.350090939319,-13856.42966409232,37990.53196439359
2019-05-01,9601.438297269671,-15724.359857381467,35804.75470817854
2019-05-02,289.72566115391237,-24922.058413191706,27005.037495801982
2019-05-03,7668.043242117539,-17730.97801659992,34013.462715516696
2019-05-04,9777.267212777824,-15266.02865352719,36407.00750715284
2019-05-05,16642.745390585496,-8444.564229343048,42725.85379820277
2019-05-06,14350.382144911453,-13009.1640644423,41292.668920000564
2019-05-07,14911.051998264573,-10604.364871049527,39896.24462889932
2019-05-08,10641.855469817734,-13845.685270326767,34358.39401737122
2019-05-09,1043.3511628039796,-25062.133363332836,26097.530335038315
2019-05-10,8120.300500235474,-17518.86838682263,35651.46876901938
2019-05-11,9920.943521323396,-15051.678387701804,34697.01423315347
2019-05-12,16478.229733367156,-9018.831346124942,41333.13550015298
2019-05-13,13885.700041477397,-10976.227198245739,39894.17940711147
2019-05-14,14161.695645317079,-13378.99212632732,37783.730578067574
2019-05-15,9630.413081528564,-16574.100675591042,33291.48665747606
2019-05-16,-201.05505485403955,-25598.237754640442,24085.19862970266
2019-05-17,6677.847977263347,-19923.4586863418,33444.51128974138
2019-05-18,8320.261814934322,-19009.692383815924,32869.58311980009
2019-05-19,14763.006750595414,-11949.816032425464,40096.981656107775
2019-05-20,12102.360219862781,-15400.324912215114,36698.10190079708
2019-05-21,12358.19084714452,-11909.591196019497,38172.51480100726
2019-05-22,7854.971327816235,-17697.36871864012,32912.97362336546
2019-05-23,-1901.189117744383,-27813.924492836748,21911.959854234337
2019-05-24,5098.0492379109855,-19717.570909452334,31181.62632006167
2019-05-25,6902.4347634316855,-17284.135810126834,35096.25868538563
2019-05-26,13544.313506931197,-10996.251433690224,36985.807130321795
2019-05-27,11114.526384237906,-14162.807017760937,37132.63991942006
2019-05-28,11626.690055346866,-12325.28781765422,36844.409541901165
2019-05-29,7398.37876347251,-18140.48479391786,35513.84552570013
2019-05-30,-2071.656749773938,-29404.760716814628,23047.658320002836
2019-05-31,5217.303598587356,-22001.99933582176,31249.415688927835
2019-06-01,7307.333181537204,-19445.92088154852,33855.7503093689
2019-06-02,14223.254827589448,-12903.14899921757,40113.20644568792
2019-06-03,12048.740769911183,-15462.302396728042,39390.904479530276
2019-06-04,12790.786364032034,-12243.818002949665,37616.671344407594
2019-06-05,8761.069559190142,-17536.541958200785,33916.92235761606
2019-06-06,-546.6726271918742,-25352.65201174308,24694.2045358245
2019-06-07,6864.281908665496,-21147.518489341626,32785.293991247425
2019-06-08,9033.129455133147,-15536.810923942545,36992.239083760025
2019-06-09,15983.010909543022,-10228.901307409538,42029.58025795545
2019-06-10,13797.15308004885,-12177.777230290512,38512.37098996258
2019-06-11,14483.349743570334,-9841.562876318478,38762.225378144896
2019-06-12,10355.294275606808,-15581.792056331924,36057.078631938864
2019-06-13,909.8958755309759,-23040.79670796649,26699.26818051489
2019-06-14,8148.113621934077,-16733.66421402539,32278.598748450408
2019-06-15,10114.32446347415,-14522.198549371438,33979.75522366902
2019-06-16,16837.646762032422,-9913.175915204294,39982.52942810595
2019-06-17,14407.913020202757,-11868.580195460785,42720.32224556333
2019-06-18,14839.965348675847,-10501.95955947838,39098.67759706058
2019-06-19,10454.790633604232,-14359.419633339035,36170.45688379252
2019-06-20,756.6328967047448,-23627.10447979502,26033.483387221444
2019-06-21,7753.622725368468,-18536.108510879756,33231.11967833998
2019-06-22,9496.945540175246,-16741.916084716853,34273.18588183081
2019-06-23,16021.975839091743,-10057.710127043318,41873.39954225053
2019-06-24,13424.076281719746,-11924.023340115664,39477.63484606513
2019-06-25,13722.739970867684,-11834.737083865832,38980.93305204193
2019-06-26,9242.597118414094,-17419.462416589842,35651.2042206388
2019-06-27,-509.57286167807797,-26215.193226902527,24476.917663940643
2019-06-28,6475.718810911918,-20002.21121726213,32494.732677100517
2019-06-29,8249.802195371452,-17008.43115602107,33662.61611116928
2019-06-30,14846.980431577056,-11084.76213409183,39873.92130779118
2019-07-01,12360.360361115218,-13839.290014483502,37995.51925717068
2019-07-02,12806.05944813129,-12038.379768805999,38293.546356753366
2019-07-03,8504.308404724736,-17185.340617867972,32105.367638278803
2019-07-04,-1043.4120876224297,-27049.199575517556,24506.942611722352
2019-07-05,6166.338642244913,-20250.855421274864,30943.51658270993
2019-07-06,8178.264115560031,-17868.202712555994,33114.27900296841
2019-07-07,15019.649825651451,-11435.325241091883,40205.0126357123
2019-07-08,12776.39238077725,-13697.816583676213,38249.02066412648
2019-07-09,13457.410666352564,-12684.283036308405,39599.4259176547
2019-07-10,9375.952790679661,-15120.9326278747,35208.62209605674
2019-07-11,26.931557445263024,-28049.21155402829,24909.08904434869
2019-07-12,7407.82217129926,-17621.687651706645,33730.40355471659
2019-07-13,9558.13651925285,-13780.332326162212,36856.80499592738
2019-07-14,16500.892692818295,-10034.67326074022,43396.87351207039
2019-07-15,14318.76932557649,-9597.698799240585,41268.78780043797
2019-07-16,15018.613245190596,-10718.549466536637,42331.99195807017
2019-07-17,10912.811485156511,-17446.775349282598,35674.160260335215
2019-07-18,1496.658535840119,-22637.42100931624,28792.04299671593
2019-07-19,8769.251581986982,-16968.48921276365,34058.34428868863
2019-07-20,10772.92804172415,-14450.058726480502,36541.81623516262
2019-07-21,17534.664975501364,-9264.512509873068,43795.36499987202
2019-07-22,15142.131749579381,-11965.421239872512,40156.10222219847
2019-07-23,15608.067121102782,-8980.319762655254,40001.45859069052
2019-07-24,11251.495242301555,-14800.730309594299,35738.54760411065
2019-07-25,1574.9156074246293,-24611.59166864833,26712.88220353062
2019-07-26,8585.004412612358,-17940.42426250834,35041.661545870906
2019-07-27,10331.846819034774,-15102.873995696307,36601.60891857301
2019-07-28,16850.125174994315,-8507.243826321557,42420.71226966237
2019-07-29,14234.96023433259,-13146.11302031721,39836.4524396967
2019-07-30,14506.082203638201,-8924.66403570237,39993.43109998025
2019-07-31,9988.851643252838,-16320.302374368164,36027.883169977016
2019-08-01,191.27048732588992,-26390.580622661746,25635.562516023867
2019-08-02,7124.525469672781,-20143.443762787454,32105.234403213643
2019-08-03,8842.087708210374,-16819.57658643416,33552.98164791765
2019-08-04,15380.797102304246,-11658.508762110438,40632.69369493607
2019-08-05,12836.631416895736,-13223.130047534944,37813.20439889202
2019-08-06,13228.838890385317,-11893.742075794988,36880.1488439366
2019-08-07,8880.955508570762,-18381.968894367466,34986.111632764456
2019-08-08,-702.1525842560004,-25898.868810786775,26695.463521364145
2019-08-09,6486.320036972813,-21067.458059335077,33492.73970000431
2019-08-10,8494.31605807049,-19756.93899168207,33488.7531485052
2019-08-11,15352.128457746483,-7435.94572359295,41392.30806764597
2019-08-12,13148.32522398133,-12131.298298417325,37873.43988940344
2019-08-13,13894.060649589303,-10486.193624175972,39594.51678023289
2019-08-14,9904.28981828739,-16700.3727486877,34482.54958413852
2019-08-15,675.0217457759663,-25160.152496789025,28802.606518493434
2019-08-16,8204.147406171733,-15804.298528636918,35429.53395076541
2019-08-17,10530.859244113022,-15356.095449394603,35715.190041541464
2019-08-18,17677.082766456282,-9016.04929709487,43834.442284126526
2019-08-19,15723.611333454599,-10074.811939243142,40085.675341842354
2019-08-20,16674.61376397479,-9096.277523296607,43524.44689730585
2019-08-21,12839.026450497024,-13166.441117638866,41509.938137771656
2019-08-22,3707.961024158996,-20703.502979871377,29124.330899864322
2019-08-23,11275.659975105189,-15392.31085414642,36503.504826163124
2019-08-24,13579.0136991583,-13208.132367239394,39659.19125940762
2019-08-25,20639.05720578965,-5497.335703906806,47629.378089608595
2019-08-26,18537.13607247631,-7223.540063153569,42593.60517364454
2019-08-27,19279.410584235586,-5353.014033789995,45390.55097481379
2019-08-28,15178.209946350766,-10487.164711083075,40465.921712990756
2019-08-29,5729.368660197286,-19105.71793825638,32851.78797973003
2019-08-30,12933.079339233194,-14604.019225002225,40365.17679925664
2019-08-31,14833.278077267425,-11145.063781710774,40250.11437598704
2019-09-01,21458.98393878545,-4299.496888307287,47677.05603987522
2019-09-02,18900.28609558871,-5978.207648095939,44827.02925639205
2019-09-03,19172.65198612617,-2954.584340530253,43872.26884926783
2019-09-04,14598.073205341338,-10572.26067901188,39813.77869223693
2019-09-05,4682.1862907730265,-21967.910761314535,29791.325824159354
2019-09-06,11434.90788722532,-12312.394288114709,35691.29757993689
2019-09-07,12909.605599533616,-9520.826762939188,39566.917419706944
2019-09-08,19144.231169816736,-7401.1455472994885,45113.4027736643
2019-09-09,16237.114309710429,-6631.631534344038,43666.34282269601
2019-09-10,16211.094996887392,-10668.092192290575,41001.24309988099
2019-09-11,11394.51489664677,-14798.954384888879,37929.3054027424
2019-09-12,1298.2084582603184,-24621.64051094722,26512.225698713162
2019-09-13,7936.035905226776,-17716.196114242302,34965.49957948296
2019-09-14,9363.98146487612,-17266.214100798737,34492.85477192619
2019-09-15,15621.244766246975,-8662.216839562043,40317.159840183216
2019-09-16,12806.024265695014,-12496.764902678893,38987.49109882675
2019-09-17,12939.67028371201,-12930.895961280554,38076.44297825525
2019-09-18,8347.727335590502,-17189.165329241154,33049.40008291737
2019-09-19,-1462.9953709232832,-25516.441883784115,26425.218123779476
2019-09-20,5516.214617404352,-20358.531794285427,30971.060363654964
2019-09-21,7335.200041276134,-16255.832738563839,33317.3349247813
2019-09-22,14026.173976639628,-10091.103669839884,40368.0915336171
2019-09-23,11679.667932550172,-13572.300076024516,37441.5559076405
2019-09-24,12308.861455514796,-12395.29726925835,38160.24162277729
2019-09-25,8230.808606912808,-17529.992514124708,34457.254326309645
2019-09-26,-1056.304225357264,-26869.899551675007,22815.073382228587
2019-09-27,6447.666317787409,-18906.408890910167,30512.63665002999
2019-09-28,8784.2282129325,-17063.212221521142,32147.85638419369
2019-09-29,15977.665179440219,-10543.934906888471,42348.329427533805
2019-09-30,14111.142605393214,-12194.068945650446,39079.22189155194
2019-10-01,15191.178406489198,-9254.129230067585,41209.97970397355
2019-10-02,11528.99132863708,-14811.90937212829,37586.24776258872
2019-10-03,2617.858824230203,-24401.067432640553,27711.53966162632
2019-10-04,10454.018235636639,-16607.7915913462,37422.317519009615
2019-10-05,13076.126282055417,-14901.047015369819,39657.694144817346
2019-10-06,20506.69675947083,-5313.43033186634,45602.488897120704
2019-10-07,18828.20780795757,-7094.934351629255,44564.1632789217
2019-10-08,20047.54949403535,-4186.462374805959,45284.913016291386
2019-10-09,16477.32538563418,-9136.669110877763,44149.02055464975
2019-10-10,7613.141922279925,-19597.755201480682,32801.20097662081
2019-10-11,15454.421440364604,-9791.686519500836,42774.47521124855
2019-10-12,18043.756363938126,-7710.12128083124,43936.77126963702
2019-10-13,25408.227302620573,3.0359936433594985,51040.28155996173
2019-10-14,23635.379485221016,-2064.4840802783565,51745.11166473731
2019-10-15,24737.53151481513,-728.6159915342622,50169.79455527701
2019-10-16,21032.933443271762,-5798.571651975162,47789.54866019227
2019-10-17,12022.911294949168,-12947.336313895665,37754.27736741405
2019-10-18,19712.537154905775,-5395.194340502872,45343.05420266246
2019-10-19,22149.845447753316,-2522.361934459018,48842.65969980969
2019-10-20,29367.02105769306,3604.84698650896,55426.688684994464
2019-10-21,27456.256366279187,1998.226277434694,53280.70097873073
2019-10-22,28433.953529145576,862.2574369741003,54946.26540693158
2019-10-23,24621.790977351153,-605.9365512607646,50488.58283510987
2019-10-24,15523.79288027435,-10700.06616097397,40481.23000065898
2019-10-25,23146.941895360986,-1786.7094365527635,50056.28339563765
2019-10-26,25540.356632504467,-1269.0294407928404,50925.901864340325
2019-10-27,32736.45987848284,6308.058912375338,57005.64684488842
2019-10-28,30826.834653868696,4978.9984499868515,57476.378048100756
2019-10-29,31826.444038973787,5477.831104322304,58351.39415338714
2019-10-30,28054.733012458142,3671.620455252991,53765.64278620252
2019-10-31,19012.74997228841,-8213.876949973903,45362.96935979198
2019-11-01,26703.826906339254,-175.13670088381622,53077.71536375335
2019-11-02,29172.838031524832,3467.3939473807877,55487.25149321366
2019-11-03,36447.46112944627,11957.548227295185,61073.157439865245
2019-11-04,34614.13666825393,8963.95526409452,60814.63150578574
2019-11-05,35682.39854318969,9883.6866689549,62633.784163907425
2019-11-06,31966.092497278405,6977.87943289147,58782.849839572154
2019-11-07,22960.61767307636,-2418.5260360352877,48560.79509234282
2019-11-08,30663.728046501725,4928.255463568668,55399.450937793
2019-11-09,33114.91138472162,8243.440997049252,58293.07673931357
2019-11-10,40336.76785064661,13399.178406508014,67122.26274199106
2019-11-11,38411.08134020258,13126.295072345074,63896.34744991769
2019-11-12,39343.255505886744,12710.904952757443,64277.99193886937
2019-11-13,35443.628799620376,11912.186389982995,61591.48867319525
2019-11-14,26204.802420901855,259.33631916156594,52010.317416295475
2019-11-15,33622.516537176954,6250.843028118529,61027.73924130982
2019-11-16,35735.091225666896,8682.878577577912,60191.01260687454
2019-11-17,42564.85326442003,16426.961311465664,68310.71095476414
2019-11-18,40194.24106951455,13380.214311730226,67555.6873499799
2019-11-19,40630.259151779945,16425.180163672132,66863.00562518534
2019-11-20,36185.79605456678,8866.37965073879,60683.702085550125
2019-11-21,26356.93949922745,1254.7736477248825,51549.059205776466
2019-11-22,33143.82415594482,6720.046357383571,59057.56219756378
2019-11-23,34590.02874742503,9394.08429341629,60574.02598128599
2019-11-24,40723.944080032656,14537.222569099133,66218.50309449865
2019-11-25,37634.80496684696,9258.216208456508,61368.295480969624
2019-11-26,37337.05828442676,11427.87219865725,62650.168352680375
2019-11-27,32151.5821864675,6224.445486774345,57806.41767463897
2019-11-28,21582.891451030242,-5458.534526238658,50088.50744897092
2019-11-29,27639.865807880735,2377.0055804162766,53887.91121351612
2019-11-30,28375.0195538162,3326.232039221611,54372.62213529112
2019-12-01,33825.73580746644,8625.793806650889,59394.55582743208
2019-12-02,30090.160269186832,1897.8941298887828,55505.35711112127
2019-12-03,29191.428754592667,2823.2504959408443,54755.04726146674
2019-12-04,23458.745656757266,-2077.1125146163427,48969.36002377027
2019-12-05,12404.45052531131,-12260.497911731056,39963.68108807237
2019-12-06,18044.611876159597,-7291.838706971133,45323.68819841167
2019-12-07,18438.168826084864,-7489.2124440672505,44252.8077395229
2019-12-08,23628.046180509904,-1553.046415249174,50131.5391086385
2019-12-09,19716.940064243656,-6209.465284824835,45189.633990424205
2019-12-10,18731.45050500427,-7924.780776612761,46228.0370516515
2019-12-11,13003.080126852454,-11946.347084876083,39575.76236749069
2019-12-12,2045.237977880768,-22508.35252544036,26477.344376595334
2019-12-13,7873.789222571295,-18347.852129516512,34510.89521630839
2019-12-14,8546.172652978898,-15730.356869624047,33352.881325065595
2019-12-15,14102.512709127934,-12519.598163312012,39216.36538890464
2019-12-16,10641.42382834775,-14078.477782941913,37017.090755414865
2019-12-17,10184.183890394612,-16330.532346807195,37297.17998230612
2019-12-18,5055.7958877857545,-21785.172118670944,28112.384788463693
2019-12-19,-5237.92360203982,-30073.940613540235,18128.880283440227
2019-12-20,1310.3107151276417,-23915.747668741333,25387.303797730936
2019-12-21,2748.4952945031346,-23125.73888438363,27586.89104584481
2019-12-22,9106.592471182883,-15804.050530722188,34272.75883767992
2019-12-23,6472.493136025387,-18442.803836927786,32931.779095684906
2019-12-24,6856.361613450297,-18845.449346324836,33521.66993462371
2019-12-25,2571.878998345528,-21624.189593500887,27691.358506554512
2019-12-26,-6886.479647808668,-33723.036405123465,20042.407962026133
2019-12-27,477.40219054850604,-24490.688424692373,25560.91854956578
2019-12-28,2700.717299973987,-20339.692057169254,29475.052194335614
2019-12-29,9803.178116787349,-16086.078138322866,36366.25057250093
2019-12-30,7863.160578472074,-19211.368454843265,35653.38000829928
2019-12-31,8882.218961503197,-16773.818881316467,33941.526221068096
2020-01-01,5166.484354987113,-19269.778999648493,29588.07682188457
2020-01-02,-3795.921229599884,-30138.647193606103,24137.594934054796
2020-01-03,3986.078208329025,-21078.41991100006,30103.83945945019
2020-01-04,6546.038979791203,-19408.83977598527,32049.261434330892
2020-01-05,13901.506215156662,-11051.426242214804,38967.3441803331
2020-01-06,12130.194680199227,-12815.078312881305,35585.49763419694
2020-01-07,13234.511186215605,-12490.155871079529,39118.229717866416
2020-01-08,9522.930624378896,-15902.53531916098,37241.74903220135
2020-01-09,487.35764427093454,-24953.188335851442,26652.64260920948
2020-01-10,8124.007975092556,-17526.562335973515,34252.58585676892
2020-01-11,10472.82502188555,-13841.576570402802,36109.86253598542
2020-01-12,17558.852648479075,-10400.290479530511,43393.79221915669
2020-01-13,15468.256861239228,-9329.124852979865,40027.95347278591
2020-01-14,16212.668841860792,-8269.013498823664,41823.04207076018
2020-01-15,12110.365029816712,-12792.200012583366,37038.86504888438
2020-01-16,2663.420378105837,-24627.786529016183,27120.481256225616
2020-01-17,9878.37323052167,-15874.1426088902,34544.96380396685
2020-01-18,11805.422150790924,-15159.846039959111,37284.71349361082
2020-01-19,18479.580457593383,-6146.721480422564,43258.16512755949
2020-01-20,15996.48605071833,-10574.175274585401,42625.53111612946
2020-01-21,16376.543764950338,-10101.199589951117,41814.062990871564
2020-01-22,11945.920540071893,-14383.224368943653,37183.92155788327
2020-01-23,2213.533806558504,-25059.453821059073,25977.121699282525
2020-01-24,9191.575389837026,-18579.881440713954,34309.342052002365
2020-01-25,10934.594600771088,-14263.982096866934,36628.90354799676
2020-01-26,17480.568995132176,-8059.550700631024,41665.421162154664
2020-01-27,14926.662435532175,-10993.813598142498,37959.79538840902
2020-01-28,15293.34900017979,-10168.959171584047,40247.364477409246
2020-01-29,10905.42355373975,-14275.750381576676,36540.84259778915
2020-01-30,1269.0391019305825,-22069.376341287123,25244.478817088366
2020-01-31,8392.312150808564,-15540.42124176366,34951.50936413271
2020-02-01,10324.517865566992,-14754.313953177949,35031.79652117902
2020-02-02,17097.30088957009,-7034.691495925576,43084.43950845015
2020-02-03,14800.598141602099,-7906.572171974417,40375.532746343284
2020-02-04,15446.948201051488,-10505.196922966203,42664.1443277287
2020-02-05,11352.703636105627,-14477.933199079596,39965.17215189564
2020-02-06,2015.2815170177855,-24107.596826559213,27102.89081989235
2020-02-07,9433.988152776938,-16518.770452585242,35937.44483892347
2020-02-08,11649.434491187796,-15959.625656464632,38419.40020555108
2020-02-09,18684.962644454547,-7739.366548174745,47052.85195663616
2020-02-10,16622.774555591157,-10578.799397436404,40281.16963827508
2020-02-11,17468.432339002138,-7450.749525539264,43687.30508682946
2020-02-12,13532.241933437372,-12151.088341542201,37412.15049838055
2020-02-13,4306.651070123502,-22894.77204517543,31473.43244529915
2020-02-14,11787.19394515094,-14878.525379402501,36423.143591600245
2020-02-15,14011.99607288514,-11759.344780281153,39456.074718376156
2020-02-16,21003.257581999493,-3565.9917600033377,47452.49861610502
2020-02-17,18843.404593987027,-5379.203290317589,43245.605888427315
2020-02-18,19539.57770449985,-4657.080602835412,45068.79445437725
2020-02-19,15404.96957146066,-10715.24748115778,41795.259505781316
2020-02-20,5936.14385244368,-19777.787828923723,30063.317464425276
2020-02-21,13133.869963887399,-12677.872555537188,38034.004357876394
2020-02-22,15042.49001484047,-10611.544300191936,39930.18849954602
2020-02-23,21691.239775732913,-2766.7690260545346,49877.037772922864
2020-02-24,19170.217547354314,-5580.824303380155,45870.881671334966
2020-02-25,19494.674700173942,-6228.548482246002,45626.73565188043
2020-02-26,14986.145033273278,-12260.945954512608,38925.45613777123
2020-02-27,5149.550608232361,-20380.886262843014,31073.90546535933
2020-02-28,11993.824064987575,-15333.996564365707,36190.47514212216
2020-02-29,13571.069287764374,-11309.191429598613,39818.23692633438
2020-03-01,19917.687628643973,-4291.284317082346,47769.08563560941
2020-03-02,17130.16859581462,-5478.169696971377,42495.75719612993
2020-03-03,17229.22337625268,-8417.42861386718,43493.74983208657
2020-03-04,12540.78238089567,-13951.908977221057,38297.77339428902
2020-03-05,2572.997833564552,-23626.14151402394,28013.96767564494
2020-03-06,9336.7940200905,-15839.678663962857,34582.255883656486
2020-03-07,10884.988841403632,-12504.64725191704,36697.90854429498
2020-03-08,17253.414779535116,-8152.987570933778,43977.359938835165
2020-03-09,14536.738180394588,-11523.337007924332,39775.254519255104
2020-03-10,14752.654318974488,-11494.258647940553,39410.86243660521
2020-03-11,10222.977651416519,-16611.51691204888,36387.87925237484
2020-03-12,450.7656622502036,-25157.261197570406,26440.568399936852
2020-03-13,7441.015548013636,-18158.589350651702,33681.92434690728
2020-03-14,9239.95333779045,-17685.885661262626,35391.61769760982
2020-03-15,15876.338954094394,-10278.587664567594,42044.692273400455
2020-03-16,13437.481077282604,-12671.842949131042,39410.549762057075
2020-03-17,13933.63393762181,-12477.935946229753,40747.18907530073
2020-03-18,9679.28994379927,-17940.78746282016,35464.03230214176
2020-03-19,170.50105331857048,-24504.213506994834,25931.004503582943
2020-03-20,7405.7627674678115,-17308.637651365836,33528.01695314538
2020-03-21,9425.475281880934,-16898.091409640292,34318.08281248119
2020-03-22,16253.400653418046,-11158.550614437207,39442.60862665374
2020-03-23,13972.805759109116,-11927.765036293848,40179.25713576831
2020-03-24,14590.959747625036,-9610.743148461082,39659.12397236036
2020-03-25,10420.497228468563,-17402.753862281188,35643.67453479681
2020-03-26,956.7782719816569,-25697.372543429447,27308.933878247666
2020-03-27,8198.778153556996,-17320.21861268576,33548.40679763996
2020-03-28,10188.521328571349,-16464.874896178786,35507.25269464953
2020-03-29,16952.479367139444,-7091.1165992592605,43458.39192926954
2020-03-30,14577.624373922801,-11810.814605175996,39394.08708090952
2020-03-31,15075.809181770419,-10833.75345029261,40202.74874247081
2020-04-01,10764.988916303988,-14653.98916575017,36781.928499201764
2020-04-02,1146.4190304280928,-23884.588335098717,28627.444216841246
2020-04-03,8225.367327053105,-18446.228493545703,33588.30699511354
2020-04-04,10050.359478372216,-16427.883006618853,37712.59384924184
2020-04-05,16654.38308603079,-10677.158716415937,41037.09171189173
2020-04-06,14130.747271784585,-12664.20835931342,41376.143953048566
2020-04-07,14497.27454827017,-13602.739961280204,39868.59134310799
2020-04-08,10077.344873085101,-15640.739879834202,36319.76253170713
2020-04-09,376.9319879674149,-25447.073721648878,26058.607374122046
2020-04-10,7405.17412380896,-16800.0374451889,33909.715413690705
2020-04-11,9213.502572761148,-18938.88645001423,34042.67599249708
2020-04-12,15836.756484413287,-7976.500943646171,42244.934539803595
2020-04-13,13368.983415474555,-10556.372527555079,38386.03728510818
2020-04-14,13827.604078065739,-12280.49145028463,38693.48253230372
2020-04-15,9534.461992540384,-16899.639332502746,36568.995619497306
2020-04-16,-7.101965911348088,-25035.8032111059,26425.21586089208
2020-04-17,7208.390927292201,-17009.436706640736,34746.111450215336
2020-04-18,9227.785277674548,-16165.9755912634,34884.10359927209
2020-04-19,16080.532750965049,-8891.272989923711,42407.70461773024
2020-04-20,13854.642425117327,-12383.277250037341,40775.726785767
2020-04-21,14561.014594130302,-11642.013376750607,40549.88495154012
2020-04-22,10514.674017079265,-15260.665168863197,38590.61778478783
2020-04-23,1212.0374736935446,-24022.00960763239,27788.757061558874
2020-04-24,8651.751278553156,-15982.830873904113,34322.370811904584
2020-04-25,10874.114818831238,-14864.343353266244,36106.039406966716
2020-04-26,17902.51023157215,-6858.751315853669,43401.213070799546
2020-04-27,15819.528935366805,-9877.313193781234,41908.34950502183
2020-04-28,16631.464317164144,-10533.642077066297,41281.30343589464
2020-04-29,12649.682060837877,-12381.286207346344,37566.431198809325
2020-04-30,3367.9990693690906,-23130.8379805114,28878.603987121805
2020-05-01,10783.603431792768,-16362.114413237518,35245.94223178489
2020-05-02,12936.529095915444,-13460.218614260402,38355.35740130689
2020-05-03,19851.10382585325,-6613.804462596004,46412.02219135946
2020-05-04,17612.060533024614,-8191.889329238494,42366.91583246161
2020-05-05,18228.9815846618,-5741.822021087339,44496.40157976274
2020-05-06,14017.588802320031,-12719.761994539773,38604.59033431786
2020-05-07,4477.012219259292,-21483.596468139756,30266.42373067118
2020-05-08,11610.572997327909,-14855.931931863104,37331.41562685689
2020-05-09,13465.09786708836,-12965.96182958342,39363.6734583822
2020-05-10,20072.188023354225,-4767.2162656026185,45844.90982540303
2020-05-11,17524.137449811627,-6403.507694081773,44686.29839226587
2020-05-12,17838.17555781266,-5914.907562831359,43750.1733987392
2020-05-13,13337.552384147048,-12090.430261876108,38990.01867250364
2020-05-14,3528.605046256158,-23412.55334262101,28266.835428099766
2020-05-15,10421.346427021557,-15818.072317857826,36697.84787523365
2020-05-16,12068.5988111533,-13891.461117230403,38953.4012483902
2020-05-17,18507.100403124667,-6868.24770524837,44570.82944694727
2020-05-18,15833.284196615137,-7776.708018428984,41748.648149860695
2020-05-19,16067.407951967616,-10346.687191274712,40259.99558856854
2020-05-20,11534.556664265498,-12903.26549587903,36051.88090271901
2020-05-21,1741.6585370568391,-23889.09710922671,26956.9411985374
2020-05-22,8698.056864534607,-19174.050571146072,35782.94243829367
2020-05-23,10454.661048084417,-14062.453595303414,36172.29460827228
